student_num,module_abb,grade,appraisal_date,pass
25281140,SSC1007,7.6,2022-11-04,1
25281140,SSC2048,8.3,2022-12-16,1
25281140,HUM2057,8.3,2022-12-16,1
25281140,SSC2060,6.7,2023-03-31,1
25281140,HUM2018,8.0,2023-03-31,1
25281140,SSC2002,8.3,2023-06-02,1
25281140,COR1004,7.6,2023-06-02,1
25281300,SSC1005,5.7,2022-11-04,0
25281300,COR1006,7.6,2022-11-04,1
25281300,SCI1016,3.9,2023-03-07,0
25281300,SSC2019,7.3,2022-12-16,1
25281300,COR1003,6.0,2023-03-31,1
25281300,SSC1007,6.6,2023-03-31,1
25281300,SSC2050,7.0,2023-06-02,1
25281300,SSC2004,7.4,2023-06-02,1
25281368,COR1006,6.7,2022-11-04,1
25281368,HUM1011,3.0,2022-11-04,0
25281368,SCI1016,4.6,2023-03-07,0
25281368,HUM2013,3.9,2022-12-16,0
25281368,SSC1005,4.4,2023-07-18,0
25281368,SCI2041,4.9,2023-03-31,0
25281368,SSC2053,4.6,2023-06-02,0
25281776,SSC1005,7.9,2022-11-04,1
25281776,COR1003,7.2,2022-11-04,1
25281776,SSC1025,6.6,2023-02-07,1
25281776,COR1004,7.4,2022-12-16,1
25281776,SSC1007,7.8,2023-03-31,1
25281776,SCI2010,5.9,2023-03-31,0
25281776,SSC2002,8.4,2023-06-02,1
25281776,SSC2061,7.9,2023-06-02,1
25282488,SSC1007,4.6,2022-11-04,0
25282488,SSC1025,3.0,2022-12-16,0
25282488,SSC1027,6.1,2022-12-16,1
25282488,SSC2064,1.8,2023-03-31,0
25282488,COR1006,7.6,2023-03-31,1
25282488,COR1004,1.0,2023-06-02,0
25282752,SSC1005,9.1,2023-03-31,1
25282752,COR1006,8.4,2023-03-31,1
25282752,SSC2004,6.6,2023-06-02,1
25282752,SSC2050,8.0,2023-06-02,1
25284028,HUM1007,8.0,2022-11-04,1
25284028,COR1003,7.0,2022-11-04,1
25284028,SCI1016,7.9,2022-12-16,1
25284028,COR1004,7.5,2022-12-16,1
25284028,COR1006,8.3,2023-03-31,1
25284028,SSC2039,8.0,2023-03-31,1
25284028,SSC2002,8.0,2023-06-02,1
25284028,SSC1027,8.7,2023-06-02,1
25284292,COR1003,5.7,2022-11-04,0
25284292,SSC1007,8.9,2022-11-04,1
25284292,SCI1016,7.1,2023-03-07,1
25284292,SSC1025,6.0,2022-12-16,1
25284292,SSC1005,5.5,2023-03-31,0
25284292,COR1006,7.7,2023-03-31,1
25284292,SSC2002,7.3,2023-06-02,1
25284292,SSC1027,5.9,2023-06-02,0
25285324,SSC1005,5.7,2022-11-04,0
25285324,COR1003,6.0,2022-11-04,1
25285324,HUM2022,6.8,2022-12-16,1
25285324,SSC2019,7.4,2022-12-16,1
25285324,HUM1003,6.9,2023-03-31,1
25285324,HUM2047,7.7,2023-03-31,1
25285324,HUM2031,7.0,2023-06-02,1
25285324,COR1002,5.6,2023-06-02,0
25286484,HUM2051,7.5,2023-03-31,1
25286484,COR1006,8.4,2023-03-31,1
25286484,HUM2031,7.4,2023-06-02,1
25286484,COR1004,7.1,2023-06-02,1
25286632,COR1003,6.7,2022-11-04,1
25286632,SSC1007,5.5,2023-02-10,0
25286632,SSC2011,5.5,2022-12-16,0
25286632,HUM1013,7.3,2022-12-16,1
25286632,COR1006,7.5,2023-03-31,1
25286632,HUM3019,6.6,2023-03-31,1
25286632,HUM2007,4.1,2023-06-02,0
25286632,SSC3002,5.8,2023-06-02,0
25287072,SCI1009,9.1,2022-11-04,1
25287072,COR1006,8.1,2022-11-04,1
25287236,COR1003,5.9,2022-11-04,0
25287236,COR1006,7.0,2022-11-04,1
25287236,HUM1013,6.0,2022-12-16,1
25287236,HUM2057,5.8,2022-12-16,0
25287236,SSC1005,6.3,2023-03-31,1
25287236,SSC2004,7.2,2023-06-02,1
25289156,COR1006,7.0,2022-11-04,1
25289156,SSC1029,6.4,2022-11-04,1
25289156,SCI1016,7.3,2022-12-16,1
25289156,SSC1025,3.5,2022-12-16,0
25289156,COR1003,5.7,2023-03-31,0
25289156,SSC3017,7.7,2023-03-31,1
25289156,SSC1027,7.0,2023-06-02,1
25289156,COR1004,7.7,2023-06-02,1
25289344,SSC1005,7.4,2022-11-04,1
25289344,COR1006,7.5,2022-11-04,1
25289344,SSC1025,7.5,2022-12-16,1
25289344,SSC2019,7.2,2022-12-16,1
25289344,SSC2062,8.6,2023-03-31,1
25289344,SSC2006,8.3,2023-03-31,1
25289344,SSC2002,7.3,2023-06-02,1
25289344,COR1004,7.3,2023-06-02,1
25289772,COR1006,6.5,2022-11-04,1
25289772,COR1004,3.2,2022-12-16,0
25290100,COR1006,7.6,2022-11-04,1
25290100,SSC1029,5.9,2022-11-04,0
25290100,COR1004,6.8,2022-12-16,1
25290100,SSC1027,7.0,2022-12-16,1
25290100,SSC2010,7.5,2023-03-31,1
25290100,SSC2039,7.5,2023-03-31,1
25290100,SSC2002,7.1,2023-06-02,1
25290100,SSC2009,6.7,2023-06-02,1
25290140,COR1003,6.0,2022-11-04,1
25290140,SCI1016,6.4,2022-12-16,1
25290140,COR1004,6.8,2022-12-16,1
25290140,SSC1005,5.7,2022-11-04,0
25290140,SCI2041,8.3,2023-03-31,1
25290140,COR1006,7.5,2023-03-31,1
25290140,SSC1027,7.4,2023-06-02,1
25290140,SSC2002,5.2,2023-06-02,0
25291592,HUM1007,7.5,2022-11-04,1
25291592,COR1003,6.7,2022-11-04,1
25291592,HUM2022,6.8,2022-12-16,1
25291592,COR1004,6.5,2022-12-16,1
25291592,SSC1005,7.4,2023-03-31,1
25291592,COR1006,7.6,2023-03-31,1
25291592,SSC2002,8.1,2023-06-02,1
25291592,HUM2030,7.3,2023-06-02,1
25291972,COR1003,6.7,2022-11-04,1
25291972,SSC1029,8.2,2022-11-04,1
25291972,SSC1025,8.1,2022-12-16,1
25291972,COR1004,8.8,2022-12-16,1
25291972,SSC1005,9.1,2023-03-31,1
25291972,HUM2018,8.5,2023-03-31,1
25291972,SSC2050,9.3,2023-06-02,1
25291972,SSC2053,8.4,2023-06-02,1
25291976,HUM1007,8.0,2022-11-04,1
25291976,COR1003,7.1,2022-11-04,1
25291976,HUM2059,7.5,2022-12-16,1
25291976,HUM2057,7.7,2022-12-16,1
25292152,COR1003,6.7,2022-11-04,1
25292152,SSC1007,5.9,2022-11-04,0
25292152,SSC2011,6.8,2023-02-14,1
25292152,SSC2024,4.9,2022-12-16,0
25292152,SSC1005,7.9,2023-03-31,1
25292152,COR1004,6.4,2023-06-02,1
25292152,SSC2050,7.1,2023-06-02,1
25292196,SSC1005,8.2,2022-11-04,1
25292196,COR1003,6.6,2022-11-04,1
25292196,SSC1025,6.3,2022-12-16,1
25292196,SSC2019,9.1,2022-12-16,1
25292196,HUM3029,9.0,2023-03-31,1
25292196,HUM2047,7.5,2023-03-31,1
25292196,HUM2008,8.7,2023-06-02,1
25292196,COR1004,6.7,2023-06-02,1
25292552,COR1003,7.8,2022-11-04,1
25292552,SSC1007,8.6,2022-11-04,1
25292552,SSC1025,8.7,2022-12-16,1
25292552,COR1004,7.8,2022-12-16,1
25292552,SSC1005,8.5,2023-03-31,1
25292552,COR1006,7.7,2023-03-31,1
25292552,SSC2002,8.1,2023-06-02,1
25292552,SSC2050,8.2,2023-06-02,1
25293144,HUM1007,7.0,2022-11-04,1
25293144,COR1003,6.1,2022-11-04,1
25293144,SSC1025,5.2,2022-12-16,0
25293144,SSC1030,7.3,2022-12-16,1
25293144,SSC1005,7.1,2023-07-18,1
25293144,COR1006,7.0,2023-03-31,1
25293144,SSC2002,6.3,2023-06-02,1
25293144,COR1004,5.6,2023-07-18,0
25293552,SSC1005,7.2,2022-11-04,1
25293552,COR1006,6.5,2022-11-04,1
25293552,SCI1016,6.5,2022-12-16,1
25293552,SSC2019,8.2,2022-12-16,1
25293552,SSC1007,8.0,2023-03-31,1
25293552,SSC2006,9.3,2023-03-31,1
25293552,SSC2061,8.5,2023-06-02,1
25293552,COR1004,7.4,2023-06-02,1
25293580,SSC1005,8.7,2022-11-04,1
25293580,COR1006,8.1,2022-11-04,1
25293580,SSC1030,8.0,2022-12-16,1
25293580,SSC1027,7.8,2022-12-16,1
25293580,COR1003,8.0,2023-03-31,1
25293580,SSC2018,8.2,2023-03-31,1
25293580,SSC2009,9.2,2023-06-02,1
25293580,COR1002,7.2,2023-06-02,1
25293720,COR1003,5.7,2023-02-28,0
25293720,HUM1011,4.9,2022-11-04,0
25293720,COR1004,7.7,2022-12-16,1
25293720,HUM2057,8.5,2022-12-16,1
25293720,HUM1003,7.3,2023-03-31,1
25293720,HUM2031,7.8,2023-06-02,1
25293720,SCI2039,7.2,2023-06-02,1
25295012,COR1003,3.0,2022-11-04,0
25295012,COR1006,6.6,2022-11-04,1
25295012,COR1002,5.7,2022-12-16,0
25295012,COR1004,6.7,2022-12-16,1
25295012,HUM2054,6.7,2023-03-31,1
25295012,SSC2039,7.3,2023-03-31,1
25295012,HUM3045,7.9,2023-06-02,1
25295300,SSC1005,8.6,2022-11-04,1
25295300,COR1003,7.5,2022-11-04,1
25295300,SCI1016,7.3,2022-12-16,1
25295300,SSC2061,9.2,2022-12-16,1
25295300,SSC2018,8.8,2023-03-31,1
25295300,SSC2006,9.5,2023-03-31,1
25295300,SSC1027,9.0,2023-06-02,1
25295300,COR1004,7.8,2023-06-02,1
25295932,HUM1007,8.0,2022-11-04,1
25295932,COR1003,6.9,2022-11-04,1
25295932,HUM3014,8.5,2022-12-16,1
25295932,HUM2060,8.0,2022-12-16,1
25295932,SSC1005,7.6,2023-07-18,1
25295932,HUM2008,7.2,2023-06-02,1
25295932,SSC2004,6.6,2023-06-02,1
25296168,SCI3007,8.0,2022-11-04,1
25296168,SCI3050,7.9,2022-12-16,1
25296168,SCI3005,6.5,2023-03-13,1
25296168,SCI2037,8.6,2023-03-31,1
25296168,SCI3049,8.7,2023-06-02,1
25296484,SSC1005,6.4,2022-11-04,1
25296484,COR1006,6.6,2022-11-04,1
25296484,SSC2019,6.4,2022-12-16,1
25296484,SCI1005,8.2,2022-12-16,1
25296484,COR1003,6.4,2023-03-31,1
25296484,SSC2018,7.3,2023-03-31,1
25296484,SSC2061,4.4,2023-07-18,0
25296484,SCI2039,7.9,2023-06-02,1
25297196,SCI1009,7.8,2022-11-04,1
25297196,COR1006,8.0,2022-11-04,1
25297196,SCI1016,7.0,2022-12-16,1
25297196,SCI1004,8.7,2022-12-16,1
25297196,SCI2041,6.7,2023-03-31,1
25297196,SSC2061,9.2,2023-06-02,1
25297572,SCI1009,8.8,2022-11-04,1
25297572,COR1006,7.4,2022-11-04,1
25297572,SCI1016,6.7,2022-12-16,1
25297572,COR1004,8.1,2022-12-16,1
25297572,SCI2040,7.2,2023-03-31,1
25297572,SCI2041,8.0,2023-03-31,1
25297572,SSC2061,9.6,2023-06-02,1
25297572,SCI2039,9.8,2023-06-02,1
25297648,COR1003,8.1,2022-11-04,1
25297648,SSC1007,7.5,2022-11-04,1
25297648,SSC2011,6.5,2022-12-16,1
25297648,SCI1005,8.3,2022-12-16,1
25297648,COR1006,8.3,2023-03-31,1
25297648,SSC2071,7.2,2023-03-31,1
25297648,SSC2002,8.4,2023-06-02,1
25297648,COR1004,6.8,2023-06-02,1
25297676,HUM1012,7.7,2022-11-04,1
25297676,COR1003,7.3,2022-11-04,1
25297676,SCI2018,6.6,2022-12-16,1
25297676,HUM1013,7.8,2022-12-16,1
25297676,HUM2018,8.0,2023-03-31,1
25297676,COR1006,7.8,2023-03-31,1
25297676,HUM2031,8.0,2023-06-02,1
25297676,COR1004,7.8,2023-06-02,1
25297712,COR1003,5.6,2022-11-04,0
25297712,SSC1029,6.7,2022-11-04,1
25297712,SCI1016,5.5,2023-03-07,0
25297712,COR1004,6.8,2022-12-16,1
25297712,SSC2064,6.6,2023-03-31,1
25297712,COR1006,7.2,2023-03-31,1
25297712,SSC2002,5.7,2023-06-02,0
25297712,SSC2065,7.1,2023-06-02,1
25297760,COR1003,8.1,2023-02-28,1
25297760,HUM1007,5.5,2022-11-04,0
25297760,HUM2022,7.5,2022-12-16,1
25297760,HUM2057,8.0,2022-12-16,1
25297760,SSC1005,5.9,2023-03-31,0
25297760,HUM2018,8.0,2023-03-31,1
25297760,SSC2002,7.8,2023-06-02,1
25297760,COR1004,7.4,2023-06-02,1
25297820,HUM1007,7.0,2022-11-04,1
25297820,COR1006,7.5,2022-11-04,1
25297820,SSC1025,6.7,2022-12-16,1
25297820,COR1004,7.3,2022-12-16,1
25297820,COR1003,6.2,2023-06-29,1
25297820,SSC1007,7.6,2023-06-29,1
25297820,SSC2002,6.3,2023-06-02,1
25297820,SSC1027,5.6,2023-06-02,0
25297952,COR1003,7.3,2022-11-04,1
25297952,HUM2003,7.6,2022-11-04,1
25297952,SCI1016,7.8,2022-12-16,1
25297952,COR1004,7.4,2022-12-16,1
25297952,COR1006,8.3,2023-03-31,1
25297952,SSC3017,7.7,2023-03-31,1
25297952,SSC2061,7.4,2023-06-02,1
25297952,COR1002,8.3,2023-06-02,1
25298204,COR1003,7.6,2022-11-04,1
25298204,COR1006,7.6,2022-11-04,1
25298204,SSC1025,7.4,2022-12-16,1
25298204,SSC1027,7.1,2022-12-16,1
25298204,SSC2064,8.3,2023-03-31,1
25298204,HUM1003,7.4,2023-03-31,1
25298204,SSC2002,5.8,2023-06-02,0
25298204,SSC2065,7.6,2023-06-02,1
25298328,COR1003,6.9,2022-11-04,1
25298328,COR1006,7.6,2022-11-04,1
25298328,SSC1025,7.1,2022-12-16,1
25298328,SSC2061,8.4,2022-12-16,1
25298328,HUM1003,6.5,2023-03-31,1
25298328,SCI2040,7.5,2023-03-31,1
25298328,SSC2053,6.3,2023-06-02,1
25298328,SSC2002,7.5,2023-06-02,1
25298600,COR1006,7.3,2022-11-04,1
25298600,SCI1016,6.2,2022-12-16,1
25298600,SSC1027,6.0,2022-12-16,1
25298600,SCI2041,8.5,2023-03-31,1
25298600,SSC2061,6.5,2023-06-02,1
25298600,COR1004,7.0,2023-06-02,1
25299584,COR1003,7.1,2022-11-04,1
25299584,SSC1007,6.0,2022-11-04,1
25299584,SSC1025,7.2,2022-12-16,1
25299584,SSC1027,7.9,2022-12-16,1
25299584,COR1006,8.3,2023-03-31,1
25299584,SSC2007,8.6,2023-03-31,1
25299584,SSC2002,8.4,2023-06-02,1
25299584,SSC2043,8.1,2023-06-02,1
25299704,HUM1007,7.0,2022-11-04,1
25299704,COR1006,8.6,2022-11-04,1
25299704,SSC1025,8.3,2022-12-16,1
25299704,COR1004,6.9,2022-12-16,1
25299704,SSC2064,8.4,2023-03-31,1
25299704,SSC1007,7.2,2023-03-31,1
25299704,SSC2002,8.7,2023-06-02,1
25299704,SSC1027,8.2,2023-06-02,1
25299968,SCI1009,7.0,2022-11-04,1
25299968,COR1006,8.0,2022-11-04,1
25299968,SCI2034,4.1,2022-12-16,0
25299968,SSC1025,7.1,2023-02-07,1
25299968,SSC1005,7.4,2023-03-31,1
25299968,SSC1007,7.5,2023-03-31,1
25299968,COR1004,5.9,2023-06-02,0
25300340,COR1003,7.7,2023-03-31,1
25300340,COR1004,7.0,2023-06-02,1
25300364,SSC1005,8.2,2022-11-04,1
25300364,COR1006,7.6,2022-11-04,1
25300364,SCI1016,7.4,2022-12-16,1
25300364,SSC1025,7.2,2022-12-16,1
25300364,COR1003,8.4,2023-03-31,1
25300364,SSC2006,8.8,2023-03-31,1
25300364,SSC1027,8.1,2023-06-02,1
25300364,COR1004,6.4,2023-06-02,1
25300696,COR1006,6.7,2022-11-04,1
25300696,HUM2022,7.1,2022-12-16,1
25300696,SCI2036,9.4,2022-12-16,1
25300696,COR1003,7.1,2023-03-31,1
25300696,COR1004,6.9,2023-06-02,1
25300696,SCI2039,9.3,2023-06-02,1
25300812,SSC1005,6.9,2022-11-04,1
25300812,COR1006,7.2,2022-11-04,1
25300812,SCI2034,5.9,2022-12-16,0
25300812,HUM2060,8.6,2022-12-16,1
25300812,COR1003,6.9,2023-03-31,1
25300812,SSC2006,9.3,2023-03-31,1
25300812,SCI3046,6.5,2023-07-18,1
25300812,SCI2039,7.7,2023-06-02,1
25300988,COR1006,7.3,2022-11-04,1
25300988,SSC1005,8.6,2022-11-04,1
25300988,SSC2019,6.6,2022-12-16,1
25301048,HUM1007,7.5,2022-11-04,1
25301048,COR1003,5.9,2023-02-28,0
25301048,SCI1016,6.9,2022-12-16,1
25301048,SSC1025,7.9,2022-12-16,1
25301048,SSC1007,7.2,2023-03-31,1
25301048,SCI2010,6.4,2023-03-31,1
25301048,SSC2002,7.6,2023-06-02,1
25301048,SSC1027,8.0,2023-06-02,1
25302004,SSC1005,7.4,2022-11-04,1
25302004,COR1003,7.5,2022-11-04,1
25302004,SCI1016,7.7,2023-03-07,1
25302004,HUM2022,7.5,2022-12-16,1
25302004,HUM2051,7.4,2023-03-31,1
25302004,COR1006,8.8,2023-03-31,1
25302004,COR1004,7.0,2023-06-02,1
25302004,SSC1027,7.9,2023-06-02,1
25302992,COR1003,7.0,2022-11-04,1
25302992,HUM2003,5.7,2022-11-04,0
25302992,SSC1025,7.5,2022-12-16,1
25302992,HUM1013,7.0,2022-12-16,1
25302992,COR1006,8.5,2023-03-31,1
25302992,HUM1003,7.5,2023-03-31,1
25302992,HUM2007,6.4,2023-06-02,1
25302992,SSC2070,9.0,2023-06-02,1
25302996,SSC1005,6.9,2022-11-04,1
25302996,COR1006,7.5,2022-11-04,1
25302996,SSC2019,6.1,2022-12-16,1
25302996,SSC1027,6.9,2022-12-16,1
25302996,COR1003,5.5,2023-03-31,0
25302996,SSC1007,5.7,2023-03-31,0
25302996,SSC2070,7.7,2023-06-02,1
25302996,SSC2004,5.7,2023-06-02,0
25303528,SSC1007,5.5,2023-06-29,0
25303528,COR1006,6.7,2023-03-31,1
25303528,SSC1027,6.8,2023-06-02,1
25303528,COR1004,5.6,2023-07-18,0
25303700,COR1003,6.2,2022-11-04,1
25303700,COR1006,6.5,2022-11-04,1
25303700,SSC1025,8.2,2022-12-16,1
25303700,HUM1010,8.0,2022-12-16,1
25303700,SSC1007,7.5,2023-03-31,1
25303700,SSC2039,7.5,2023-03-31,1
25303700,SSC2002,7.9,2023-06-02,1
25303700,SSC1027,7.4,2023-06-02,1
25303752,SSC1005,7.5,2022-11-04,1
25303752,COR1003,5.6,2023-02-28,0
25303752,HUM2022,6.8,2022-12-16,1
25303752,SSC1030,8.5,2022-12-16,1
25303752,SSC2018,7.6,2023-03-31,1
25303752,COR1006,8.1,2023-03-31,1
25303752,SSC1027,6.7,2023-06-02,1
25303752,COR1004,6.3,2023-06-02,1
25303836,COR1003,7.0,2023-03-31,1
25303836,SSC2018,7.1,2023-03-31,1
25303836,SSC2008,8.4,2023-06-02,1
25303836,SSC1027,6.3,2023-06-02,1
25303972,COR1003,4.5,2022-11-04,0
25303972,SSC1029,6.3,2022-11-04,1
25304040,HUM1007,9.0,2022-11-04,1
25304040,COR1003,7.6,2022-11-04,1
25304040,HUM3014,9.0,2022-12-16,1
25304040,SSC3049,9.9,2022-12-16,1
25304040,SSC2060,7.9,2023-03-31,1
25304040,COR1006,8.0,2023-03-31,1
25304040,SSC2027,8.7,2023-06-02,1
25304040,COR1002,7.2,2023-06-02,1
25304256,COR1003,7.5,2022-11-04,1
25304256,SSC1007,7.7,2022-11-04,1
25304256,SSC2011,7.5,2022-12-16,1
25304256,SSC1025,8.7,2022-12-16,1
25304256,SSC2060,7.8,2023-03-31,1
25304256,COR1006,8.6,2023-03-31,1
25304256,HUM2030,8.2,2023-06-02,1
25304256,COR1004,7.5,2023-06-02,1
25304328,COR1003,7.4,2022-11-04,1
25304328,SSC1007,8.8,2022-11-04,1
25304328,SSC1025,8.3,2022-12-16,1
25304328,SSC1030,9.1,2022-12-16,1
25304328,SSC2018,8.5,2023-03-31,1
25304328,COR1006,7.8,2023-03-31,1
25304328,SSC2002,8.4,2023-06-02,1
25304328,SSC1027,9.0,2023-06-02,1
25304400,SSC1027,6.5,2022-12-16,1
25304400,HUM2051,6.8,2023-03-31,1
25304400,COR1006,7.3,2023-07-18,1
25304400,SSC2061,7.9,2023-06-02,1
25304400,COR1004,7.1,2023-06-02,1
25304416,SSC1005,7.1,2022-11-04,1
25304416,COR1003,6.5,2023-02-28,1
25304416,SSC1025,6.2,2022-12-16,1
25304416,SSC1027,6.3,2022-12-16,1
25304416,SSC2064,7.3,2023-03-31,1
25304416,HUM1003,8.1,2023-03-31,1
25304416,SSC2002,5.2,2023-06-02,0
25304416,COR1004,6.5,2023-06-02,1
25304492,SSC1005,7.2,2022-11-04,1
25304492,COR1003,6.1,2022-11-04,1
25304492,HUM2022,7.8,2022-12-16,1
25304492,SSC2019,7.6,2022-12-16,1
25304492,HUM2018,8.0,2023-03-31,1
25304492,HUM1003,7.6,2023-03-31,1
25304492,HUM2056,8.8,2023-06-02,1
25304680,COR1003,6.0,2023-03-31,1
25304680,COR1006,8.5,2023-03-31,1
25304680,SCI2039,7.5,2023-06-02,1
25304772,HUM1007,7.0,2022-11-04,1
25304772,COR1003,6.8,2023-02-28,1
25304772,SSC1025,6.8,2023-02-07,1
25304772,COR1004,6.6,2022-12-16,1
25304772,SSC1007,5.5,2023-03-31,0
25304772,SSC2039,7.7,2023-03-31,1
25304772,SSC2002,6.9,2023-06-02,1
25304772,HUM2008,7.0,2023-06-02,1
25304784,COR1003,8.7,2022-11-04,1
25304784,SSC1029,7.8,2022-11-04,1
25304784,SCI1016,9.2,2022-12-16,1
25304784,COR1004,8.3,2022-12-16,1
25304784,SSC1007,9.2,2023-03-31,1
25304784,COR1006,8.2,2023-03-31,1
25304784,SSC2061,9.3,2023-06-02,1
25304784,SSC2002,8.9,2023-06-02,1
25304788,HUM1007,7.5,2022-11-04,1
25304788,COR1003,5.9,2022-11-04,0
25304788,HUM2057,7.0,2022-12-16,1
25304788,HUM2060,8.0,2022-12-16,1
25304788,HUM2054,7.0,2023-03-31,1
25304788,HUM1003,7.4,2023-03-31,1
25304788,HUM2056,8.0,2023-06-02,1
25304788,COR1004,7.2,2023-06-02,1
25304864,COR1003,6.6,2022-11-04,1
25304864,SSC1029,7.5,2022-11-04,1
25304864,SCI1016,8.0,2022-12-16,1
25304864,HUM2022,8.4,2022-12-16,1
25304864,SSC1005,9.1,2023-03-31,1
25304864,HUM1003,8.3,2023-03-31,1
25304864,HUM2031,8.4,2023-06-02,1
25304864,COR1004,7.9,2023-06-02,1
25304944,SSC1005,5.7,2022-11-04,0
25304944,COR1006,7.1,2022-11-04,1
25304944,SSC2019,5.4,2022-12-16,0
25305028,SCI1010,8.7,2022-11-04,1
25305028,COR1006,7.2,2022-11-04,1
25305028,COR1002,4.5,2022-12-16,0
25305028,SCI1004,6.7,2022-12-16,1
25305028,SCI2010,3.7,2023-03-31,0
25305028,COR1004,5.9,2023-06-02,0
25305028,SCI2019,6.9,2023-07-06,1
25305144,SCI1009,8.0,2022-11-04,1
25305144,COR1006,7.4,2022-11-04,1
25305144,SCI2034,7.4,2022-12-16,1
25305144,SCI2018,9.7,2022-12-16,1
25305144,COR1003,8.2,2023-03-31,1
25305144,SSC2061,9.9,2023-06-02,1
25305144,SCI2039,9.2,2023-06-02,1
25305184,COR1003,5.7,2023-02-28,0
25305184,COR1006,7.0,2022-11-04,1
25305184,SSC1025,6.4,2022-12-16,1
25305184,HUM1010,8.0,2022-12-16,1
25305184,SSC1007,7.1,2023-03-31,1
25305184,HUM1003,5.9,2023-03-31,0
25305184,SSC2002,5.8,2023-06-02,0
25305184,COR1004,6.2,2023-06-02,1
25305220,COR1003,6.6,2022-11-04,1
25305220,COR1006,7.2,2022-11-04,1
25305220,SSC1030,8.3,2022-12-16,1
25305220,SCI1005,8.0,2022-12-16,1
25305220,SSC1007,7.6,2023-03-31,1
25305220,SSC2071,6.7,2023-03-31,1
25305220,SSC2009,6.6,2023-06-02,1
25305220,SSC2070,8.7,2023-06-02,1
25311312,COR1003,6.5,2022-11-04,1
25311312,SSC1007,8.0,2022-11-04,1
25311312,SCI1016,8.0,2022-12-16,1
25311312,SSC1025,7.2,2022-12-16,1
25311312,SSC2060,7.8,2023-03-31,1
25311312,COR1006,7.9,2023-03-31,1
25311312,SSC2002,6.9,2023-06-02,1
25311312,COR1004,7.3,2023-06-02,1
25321420,SSC1005,5.6,2023-01-27,0
25321420,COR1006,7.0,2022-11-04,1
25321420,SCI1016,6.5,2022-12-16,1
25321420,SSC2019,4.8,2023-02-10,0
25321420,COR1003,4.6,2023-03-31,0
25321420,SSC1007,5.5,2023-06-29,0
25321420,SSC2050,6.5,2023-07-18,1
25321420,SSC2002,6.0,2023-06-02,1
25334140,COR1003,5.8,2023-03-31,0
25334140,SSC2008,8.1,2023-06-02,1
25334140,HUM2031,7.4,2023-06-02,1
25341540,SSC1005,6.2,2023-03-31,1
25341540,COR1006,8.4,2023-03-31,1
25341540,SSC2008,8.6,2023-06-02,1
25341540,SSC1027,6.1,2023-06-02,1
25342228,SSC2018,7.2,2023-03-31,1
25342228,COR1006,7.3,2023-03-31,1
25342228,SSC2008,7.5,2023-06-02,1
25342228,SSC1027,8.0,2023-06-02,1
25342256,COR1003,7.0,2023-03-31,1
25342256,HUM2008,7.2,2023-06-02,1
25342256,COR1004,7.2,2023-06-02,1
25342600,SSC1005,9.1,2023-03-31,1
25342600,COR1006,7.9,2023-03-31,1
25342600,COR1004,8.2,2023-06-02,1
25342600,SCI2019,9.6,2023-06-02,1
25343356,SSC1005,8.3,2023-03-31,1
25343356,COR1006,8.0,2023-03-31,1
25343356,COR1004,6.2,2023-06-02,1
25343356,SSC2004,7.8,2023-06-02,1
25343468,COR1003,7.0,2023-03-31,1
25343468,HUM1003,8.9,2023-03-31,1
25343468,SSC2002,8.0,2023-06-02,1
25343468,COR1004,7.5,2023-06-02,1
25343792,COR1003,8.5,2023-03-31,1
25343792,SSC1007,8.8,2023-03-31,1
25343792,SSC2002,7.4,2023-06-02,1
25343792,COR1004,7.0,2023-06-02,1
25345020,SSC1005,9.2,2023-03-31,1
25345020,COR1006,8.9,2023-03-31,1
25345020,SSC1027,8.3,2023-06-02,1
25345020,SSC2053,8.2,2023-06-02,1
25345072,COR1003,4.6,2023-03-31,0
25345072,SSC1007,6.4,2023-03-31,1
25345072,SSC2002,6.5,2023-06-02,1
25345072,COR1004,6.1,2023-06-02,1
25345112,COR1003,6.8,2023-03-31,1
25345112,HUM1003,7.6,2023-03-31,1
25345112,HUM2056,6.0,2023-06-02,1
25345112,COR1004,6.5,2023-06-02,1
25345432,COR1003,7.5,2023-03-31,1
25345432,SSC2018,8.4,2023-03-31,1
25345432,SSC2008,8.2,2023-06-02,1
25345432,SSC2053,7.7,2023-06-02,1
25345684,SSC1005,8.8,2023-03-31,1
25345684,COR1006,7.9,2023-03-31,1
25345684,SSC2061,7.2,2023-06-02,1
25345684,SSC2004,8.1,2023-06-02,1
25345720,COR1003,5.7,2023-03-31,0
25345720,HUM1003,7.5,2023-03-31,1
25345720,SSC2002,6.0,2023-06-02,1
25345720,SSC1027,7.4,2023-06-02,1
25345744,COR1006,7.9,2023-03-31,1
25345744,SCI2010,9.4,2023-03-31,1
25345744,COR1004,6.7,2023-06-02,1
25345744,SCI2039,9.1,2023-06-02,1
25346144,COR1003,7.6,2023-03-31,1
25346144,SSC1007,6.7,2023-03-31,1
25346144,SSC2002,3.4,2023-06-02,0
25346144,SSC1027,7.1,2023-06-02,1
25346360,COR1003,7.1,2023-03-31,1
25346360,SSC1007,8.4,2023-03-31,1
25346360,SSC2002,7.9,2023-06-02,1
25346360,COR1004,6.2,2023-06-02,1
25348520,COR1003,7.0,2023-03-31,1
25348520,SSC1007,7.2,2023-03-31,1
25348520,SSC2002,7.3,2023-06-02,1
